t,stamp,mug_1,mug_2,laptop_leo,phone_maya,keys_leo,book_jade,water_bottle_maya,remote_shared,charger_maya,backpack_maya,jacket_leo,headphones_leo,glasses_sam,notebook_jade,pen_jade,medication_bottle_sam,gaming_controller_sam,umbrella_jade,wallet_jade
16320,d11 Fri 08:00,counter_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
16380,d11 Fri 09:00,counter_k1,cupboard_k1,desk_b1,person:resident_2,couch_l1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,couch_l1,bathroom_shelf_ba1,couch_l1,desk_b4,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
16440,d11 Fri 10:00,desk_b1,cupboard_k1,desk_b1,person:resident_2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
16500,d11 Fri 11:00,desk_b1,cupboard_k1,desk_b1,person:resident_2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
16560,d11 Fri 12:00,desk_b1,cupboard_k1,desk_b1,person:resident_2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
16620,d11 Fri 13:00,cupboard_k1,cupboard_k1,desk_b1,person:resident_2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,desk_b2,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
16680,d11 Fri 14:00,desk_b1,sink_k1,desk_b1,person:resident_2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
16740,d11 Fri 15:00,desk_b1,sink_k1,desk_b1,person:resident_2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
16800,d11 Fri 16:00,counter_k1,counter_k1,desk_b1,person:resident_2,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
16860,d11 Fri 17:00,counter_k1,counter_k1,desk_b1,person:resident_2,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
16920,d11 Fri 18:00,sink_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
16980,d11 Fri 19:00,sink_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
17040,d11 Fri 20:00,sink_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17100,d11 Fri 21:00,sink_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17160,d11 Fri 22:00,sink_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17220,d11 Fri 23:00,sink_k1,cupboard_k1,desk_b1,entry_floor_e1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17280,d12 Sat 00:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17340,d12 Sat 01:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17400,d12 Sat 02:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17460,d12 Sat 03:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17520,d12 Sat 04:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17580,d12 Sat 05:00,desk_b1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17640,d12 Sat 06:00,desk_b1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17700,d12 Sat 07:00,desk_b1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17760,d12 Sat 08:00,desk_b1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17820,d12 Sat 09:00,desk_b1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17880,d12 Sat 10:00,desk_b1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
17940,d12 Sat 11:00,desk_b1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,entry_table_e1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18000,d12 Sat 12:00,desk_b1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18060,d12 Sat 13:00,desk_b1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18120,d12 Sat 14:00,sink_k1,sink_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18180,d12 Sat 15:00,desk_b1,sink_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_table_e1,person:resident_4
18240,d12 Sat 16:00,desk_b1,sink_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_table_e1,person:resident_4
18300,d12 Sat 17:00,desk_b1,counter_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_table_e1,person:resident_4
18360,d12 Sat 18:00,sink_k1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_table_e1,person:resident_4
18420,d12 Sat 19:00,sink_k1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_table_e1,person:resident_4
18480,d12 Sat 20:00,sink_k1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18540,d12 Sat 21:00,sink_k1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18600,d12 Sat 22:00,sink_k1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18660,d12 Sat 23:00,sink_k1,cupboard_k1,desk_b1,couch_l1,desk_b1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18720,d13 Sun 00:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18780,d13 Sun 01:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18840,d13 Sun 02:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18900,d13 Sun 03:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
18960,d13 Sun 04:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19020,d13 Sun 05:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19080,d13 Sun 06:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19140,d13 Sun 07:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19200,d13 Sun 08:00,sink_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,desk_b2,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19260,d13 Sun 09:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19320,d13 Sun 10:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19380,d13 Sun 11:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19440,d13 Sun 12:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19500,d13 Sun 13:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19560,d13 Sun 14:00,counter_k1,counter_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
19620,d13 Sun 15:00,cupboard_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,desk_b2,couch_l1,bed_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
19680,d13 Sun 16:00,sink_k1,counter_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19740,d13 Sun 17:00,sink_k1,counter_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19800,d13 Sun 18:00,sink_k1,counter_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19860,d13 Sun 19:00,cupboard_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19920,d13 Sun 20:00,cupboard_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
19980,d13 Sun 21:00,desk_b1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20040,d13 Sun 22:00,desk_b1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20100,d13 Sun 23:00,desk_b1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20160,d14 Mon 00:00,desk_b1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20220,d14 Mon 01:00,desk_b1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20280,d14 Mon 02:00,desk_b1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20340,d14 Mon 03:00,desk_b1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20400,d14 Mon 04:00,desk_b1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20460,d14 Mon 05:00,desk_b1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,couch_l1,desk_b4,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20520,d14 Mon 06:00,desk_b1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,desk_b3,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20580,d14 Mon 07:00,desk_b1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,desk_b3,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20640,d14 Mon 08:00,desk_b1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,desk_b3,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20700,d14 Mon 09:00,desk_b1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,person:resident_1,desk_b3,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20760,d14 Mon 10:00,desk_b1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20820,d14 Mon 11:00,desk_b1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20880,d14 Mon 12:00,desk_b1,sink_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
20940,d14 Mon 13:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
21000,d14 Mon 14:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_hook_e1,person:resident_4
21060,d14 Mon 15:00,desk_b1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
21120,d14 Mon 16:00,desk_b1,cupboard_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b3,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
21180,d14 Mon 17:00,counter_k1,counter_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
21240,d14 Mon 18:00,sink_k1,sink_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
21300,d14 Mon 19:00,sink_k1,sink_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
21360,d14 Mon 20:00,sink_k1,sink_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
21420,d14 Mon 21:00,sink_k1,sink_k1,desk_b1,couch_l1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,desk_b3,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
21480,d14 Mon 22:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
21540,d14 Mon 23:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
21600,d15 Tue 00:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
21660,d15 Tue 01:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
21720,d15 Tue 02:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
21780,d15 Tue 03:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
21840,d15 Tue 04:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
21900,d15 Tue 05:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
