t,stamp,mug_1,mug_2,laptop_leo,phone_maya,keys_leo,book_jade,water_bottle_maya,remote_shared,charger_maya,backpack_maya,jacket_leo,headphones_leo,glasses_sam,notebook_jade,pen_jade,medication_bottle_sam,gaming_controller_sam,umbrella_jade,wallet_jade
24360,d16 Wed 22:00,kitchen,kitchen,bedroom_1,living,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,living
24420,d16 Wed 23:00,kitchen,kitchen,bedroom_1,living,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,living
24480,d17 Thu 00:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,living
24540,d17 Thu 01:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,living
24600,d17 Thu 02:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,living
24660,d17 Thu 03:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,living
24720,d17 Thu 04:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,living
24780,d17 Thu 05:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,living
24840,d17 Thu 06:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,living
24900,d17 Thu 07:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
24960,d17 Thu 08:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
25020,d17 Thu 09:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
25080,d17 Thu 10:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
25140,d17 Thu 11:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
25200,d17 Thu 12:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
25260,d17 Thu 13:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,entry,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
25320,d17 Thu 14:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,bedroom_4,kitchen,living,bedroom_1,bedroom_2,entry,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,living
25380,d17 Thu 15:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,bedroom_4,kitchen,living,bedroom_1,bedroom_2,entry,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,living
25440,d17 Thu 16:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,bedroom_4,kitchen,living,bedroom_1,bedroom_2,entry,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,kitchen
25500,d17 Thu 17:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,bedroom_4,kitchen,living,bedroom_1,bedroom_2,entry,bedroom_1,bathroom,entry,bedroom_4,bedroom_3,living,entry,kitchen
25560,d17 Thu 18:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,bedroom_4,kitchen,living,bedroom_1,bedroom_2,entry,bedroom_1,bathroom,entry,bedroom_4,bedroom_3,living,entry,kitchen
25620,d17 Thu 19:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,entry,bedroom_4,bedroom_3,living,entry,kitchen
25680,d17 Thu 20:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,entry,bedroom_4,bedroom_3,living,entry,kitchen
25740,d17 Thu 21:00,kitchen,kitchen,bedroom_1,living,living,bedroom_4,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,entry,bedroom_4,bedroom_3,living,entry,kitchen
25800,d17 Thu 22:00,kitchen,kitchen,bedroom_1,living,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,kitchen
25860,d17 Thu 23:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,kitchen
25920,d18 Fri 00:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,kitchen
25980,d18 Fri 01:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,kitchen
26040,d18 Fri 02:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,bedroom_4
26100,d18 Fri 03:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,bedroom_4
26160,d18 Fri 04:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,bedroom_4
26220,d18 Fri 05:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,bedroom_4
26280,d18 Fri 06:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,bedroom_4
26340,d18 Fri 07:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,bedroom_4,bedroom_3,living,entry,bedroom_4
26400,d18 Fri 08:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
26460,d18 Fri 09:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
26520,d18 Fri 10:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
26580,d18 Fri 11:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
26640,d18 Fri 12:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
26700,d18 Fri 13:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
26760,d18 Fri 14:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
26820,d18 Fri 15:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
26880,d18 Fri 16:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
26940,d18 Fri 17:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,kitchen
27000,d18 Fri 18:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
27060,d18 Fri 19:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
27120,d18 Fri 20:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
27180,d18 Fri 21:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
27240,d18 Fri 22:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
27300,d18 Fri 23:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
27360,d19 Sat 00:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
27420,d19 Sat 01:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
27480,d19 Sat 02:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,living
27540,d19 Sat 03:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
27600,d19 Sat 04:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
27660,d19 Sat 05:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
27720,d19 Sat 06:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
27780,d19 Sat 07:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
27840,d19 Sat 08:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
27900,d19 Sat 09:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
27960,d19 Sat 10:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
28020,d19 Sat 11:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
28080,d19 Sat 12:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
28140,d19 Sat 13:00,bedroom_1,kitchen,bedroom_1,bedroom_2,bedroom_1,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,living,living,bedroom_3,living,entry,bedroom_4
28200,d19 Sat 14:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,bedroom_4,living,bedroom_3,living,entry,bedroom_4
28260,d19 Sat 15:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bedroom_3,bedroom_4,living,bedroom_3,living,entry,bedroom_4
28320,d19 Sat 16:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bedroom_3,bedroom_4,living,bedroom_3,living,entry,bedroom_4
28380,d19 Sat 17:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bedroom_3,bedroom_4,living,bedroom_3,living,entry,kitchen
28440,d19 Sat 18:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,kitchen
28500,d19 Sat 19:00,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,kitchen
28560,d19 Sat 20:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,living
28620,d19 Sat 21:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,living
28680,d19 Sat 22:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,living
28740,d19 Sat 23:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,living
28800,d20 Sun 00:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,living
28860,d20 Sun 01:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
28920,d20 Sun 02:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
28980,d20 Sun 03:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
29040,d20 Sun 04:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
29100,d20 Sun 05:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
29160,d20 Sun 06:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
29220,d20 Sun 07:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
29280,d20 Sun 08:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
29340,d20 Sun 09:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
29400,d20 Sun 10:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
29460,d20 Sun 11:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
29520,d20 Sun 12:00,kitchen,kitchen,bedroom_1,bedroom_2,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bedroom_3,entry,living,bedroom_3,living,entry,bedroom_4
29580,d20 Sun 13:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,entry,bedroom_4,bedroom_3,living,entry,bedroom_4
29640,d20 Sun 14:00,kitchen,kitchen,bedroom_1,bedroom_2,living,bedroom_4,kitchen,living,bedroom_1,bedroom_2,living,bedroom_1,bathroom,entry,bedroom_4,bedroom_3,living,entry,bedroom_4
29700,d20 Sun 15:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,entry,bedroom_4,bedroom_3,living,entry,bedroom_4
29760,d20 Sun 16:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,entry,bedroom_4,bedroom_3,living,entry,bedroom_4
29820,d20 Sun 17:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,bedroom_1,entry,living,bedroom_1,bathroom,entry,bedroom_4,bedroom_3,living,entry,living
29880,d20 Sun 18:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,entry,entry,living,bedroom_1,bathroom,entry,bedroom_4,bedroom_3,living,entry,living
29940,d20 Sun 19:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,entry,entry,living,bedroom_1,bedroom_3,entry,bedroom_4,bedroom_3,living,entry,living
30000,d20 Sun 20:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,entry,entry,living,bedroom_1,bedroom_3,entry,bedroom_4,bedroom_3,living,entry,living
30060,d20 Sun 21:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,entry,entry,living,bedroom_1,bedroom_3,entry,bedroom_4,bedroom_3,living,entry,living
30120,d20 Sun 22:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,entry,entry,living,bedroom_1,bedroom_3,entry,bedroom_4,bedroom_3,living,entry,living
30180,d20 Sun 23:00,kitchen,kitchen,bedroom_1,living,living,living,kitchen,living,entry,entry,living,bedroom_1,bedroom_3,entry,bedroom_4,bedroom_3,living,entry,living
