t,stamp,mug_1,laptop_1,phone_1,keys_1,book_1,water_bottle_1,remote_1,charger_1,backpack_1,jacket_1,headphones_1,glasses_1,notebook_1,pen_1,blanket_1,towel_1,wallet_1
19020,d13 Sun 05:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
19080,d13 Sun 06:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
19140,d13 Sun 07:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
19200,d13 Sun 08:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
19260,d13 Sun 09:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
19320,d13 Sun 10:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
19380,d13 Sun 11:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
19440,d13 Sun 12:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
19500,d13 Sun 13:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
19560,d13 Sun 14:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
19620,d13 Sun 15:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
19680,d13 Sun 16:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
19740,d13 Sun 17:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
19800,d13 Sun 18:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
19860,d13 Sun 19:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
19920,d13 Sun 20:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
19980,d13 Sun 21:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
20040,d13 Sun 22:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
20100,d13 Sun 23:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,counter_k1
20160,d14 Mon 00:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,counter_k1
20220,d14 Mon 01:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,counter_k1
20280,d14 Mon 02:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,counter_k1
20340,d14 Mon 03:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,counter_k1
20400,d14 Mon 04:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,counter_k1
20460,d14 Mon 05:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,counter_k1
20520,d14 Mon 06:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,counter_k1
20580,d14 Mon 07:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,counter_k1
20640,d14 Mon 08:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
20700,d14 Mon 09:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
20760,d14 Mon 10:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
20820,d14 Mon 11:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
20880,d14 Mon 12:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
20940,d14 Mon 13:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
21000,d14 Mon 14:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
21060,d14 Mon 15:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
21120,d14 Mon 16:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
21180,d14 Mon 17:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
21240,d14 Mon 18:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
21300,d14 Mon 19:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
21360,d14 Mon 20:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
21420,d14 Mon 21:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
21480,d14 Mon 22:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
21540,d14 Mon 23:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
21600,d15 Tue 00:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
21660,d15 Tue 01:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
21720,d15 Tue 02:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
21780,d15 Tue 03:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
21840,d15 Tue 04:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
21900,d15 Tue 05:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
21960,d15 Tue 06:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
22020,d15 Tue 07:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
22080,d15 Tue 08:00,dish_rack_k1,desk_b1,counter_k1,entry_floor_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
22140,d15 Tue 09:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
22200,d15 Tue 10:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
22260,d15 Tue 11:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
22320,d15 Tue 12:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
22380,d15 Tue 13:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
22440,d15 Tue 14:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
22500,d15 Tue 15:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
22560,d15 Tue 16:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
22620,d15 Tue 17:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
22680,d15 Tue 18:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
22740,d15 Tue 19:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
22800,d15 Tue 20:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
22860,d15 Tue 21:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
22920,d15 Tue 22:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
22980,d15 Tue 23:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
23040,d16 Wed 00:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23100,d16 Wed 01:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23160,d16 Wed 02:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23220,d16 Wed 03:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23280,d16 Wed 04:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23340,d16 Wed 05:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23400,d16 Wed 06:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23460,d16 Wed 07:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23520,d16 Wed 08:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23580,d16 Wed 09:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23640,d16 Wed 10:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23700,d16 Wed 11:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23760,d16 Wed 12:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23820,d16 Wed 13:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23880,d16 Wed 14:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
23940,d16 Wed 15:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
24000,d16 Wed 16:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
24060,d16 Wed 17:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
24120,d16 Wed 18:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
24180,d16 Wed 19:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
24240,d16 Wed 20:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
24300,d16 Wed 21:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
24360,d16 Wed 22:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
24420,d16 Wed 23:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
24480,d17 Thu 00:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
24540,d17 Thu 01:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
24600,d17 Thu 02:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
24660,d17 Thu 03:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
24720,d17 Thu 04:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
24780,d17 Thu 05:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
24840,d17 Thu 06:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
24900,d17 Thu 07:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
24960,d17 Thu 08:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25020,d17 Thu 09:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25080,d17 Thu 10:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25140,d17 Thu 11:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25200,d17 Thu 12:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25260,d17 Thu 13:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
