agent,belief,policy,episode_id,household_id,day_index,question_id,object_id,object_class,t_query,answer_receptacle,truth_receptacle,correct,confidence,budget_before,budget_spent,budget_after,forced_answer,belief_accuracy
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1031,mug_2,mug,1239314,dish_rack_k1,sink_k1,False,0.375,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1039,blanket_1,blanket,1240814,couch_l1,couch_l1,True,0.5714285714285714,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1024,wallet_marisol,wallet,1241029,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1027,mug_1,mug,1241696,coffee_table_l1,dish_rack_k1,False,0.5714285714285714,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1011,phone_marisol,phone,1242607,counter_k1,counter_k1,True,0.7142857142857143,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1044,medication_bottle_1,medication_bottle,1244027,nightstand_b1,nightstand_b1,True,1.0,16,0,16,False,0.7058823529411765
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1007,jacket_marisol,jacket,1244065,entry_hook_e1,entry_hook_e1,True,1.0,16,0,16,False,0.7058823529411765
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1071,water_bottle_1,water_bottle,1244167,counter_k1,counter_k1,True,0.5,16,0,16,False,0.7058823529411765
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1066,bowl_2,bowl,1245197,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.7058823529411765
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q0995,headphones_1,headphones,1246955,bathroom_shelf_ba1,counter_k1,False,0.5714285714285714,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q0998,book_1,book,1247394,bed_b1,bed_b1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q0996,plate_1,plate,1247547,sink_k1,dish_rack_k1,False,0.3333333333333333,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1057,bowl_1,bowl,1248395,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1078,remote_1,remote,1248585,coffee_table_l1,couch_l1,False,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1051,umbrella_1,umbrella,1249412,entry_floor_e1,entry_floor_e1,True,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1053,jacket_marisol,jacket,1250124,chair_k1,entry_hook_e1,False,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1028,plate_1,plate,1251613,sink_k1,dish_rack_k1,False,0.3333333333333333,16,0,16,False,0.47058823529411764
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1050,charger_1,charger,1252837,counter_k1,counter_k1,True,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1003,jacket_marisol,jacket,1252917,chair_k1,entry_hook_e1,False,0.6875,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q0992,water_bottle_1,water_bottle,1252944,couch_l1,couch_l1,True,0.5,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1041,book_1,book,1253046,couch_l1,bed_b1,False,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1035,jacket_marisol,jacket,1253155,chair_k1,entry_hook_e1,False,0.6875,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1073,remote_1,remote,1253837,coffee_table_l1,couch_l1,False,0.5555555555555556,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q0993,wallet_marisol,wallet,1254910,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1058,jacket_marisol,jacket,1255260,chair_k1,entry_hook_e1,False,0.6875,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1023,mug_1,mug,1255426,coffee_table_l1,dish_rack_k1,False,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q0990,blanket_1,blanket,1255505,couch_l1,couch_l1,True,0.5714285714285714,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q0997,charger_1,charger,1255697,counter_k1,counter_k1,True,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1018,book_1,book,1256022,couch_l1,bed_b1,False,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1077,water_bottle_1,water_bottle,1257015,counter_k1,couch_l1,False,0.5,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1065,charger_1,charger,1257860,coffee_table_l1,counter_k1,False,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1059,mug_1,mug,1259067,dish_rack_k1,dish_rack_k1,True,0.3333333333333333,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1076,plate_1,plate,1259424,sink_k1,dish_rack_k1,False,0.3333333333333333,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q0991,mug_2,mug,1260715,dish_rack_k1,sink_k1,False,0.375,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1022,keys_marisol,keys,1261178,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1046,plate_1,plate,1261525,sink_k1,dish_rack_k1,False,0.3333333333333333,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1062,blanket_1,blanket,1261670,couch_l1,couch_l1,True,0.5714285714285714,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1010,mug_2,mug,1261716,dish_rack_k1,sink_k1,False,0.375,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1009,bowl_2,bowl,1262046,coffee_table_l1,coffee_table_l1,True,0.7857142857142857,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1001,bowl_1,bowl,1262097,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1016,medication_bottle_1,medication_bottle,1262146,nightstand_b1,nightstand_b1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1074,headphones_1,headphones,1262216,bathroom_shelf_ba1,counter_k1,False,0.5,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1033,charger_1,charger,1263300,counter_k1,counter_k1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1019,bowl_1,bowl,1263305,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1004,phone_marisol,phone,1263339,counter_k1,counter_k1,True,0.7142857142857143,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1056,blanket_1,blanket,1264089,bed_b1,couch_l1,False,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1017,wallet_marisol,wallet,1264343,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1040,headphones_1,headphones,1264473,bathroom_shelf_ba1,counter_k1,False,0.5,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1025,phone_marisol,phone,1266087,counter_k1,counter_k1,True,0.7142857142857143,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1072,keys_marisol,keys,1266246,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1067,book_1,book,1267209,bed_b1,bed_b1,True,0.35714285714285715,16,0,16,False,0.47058823529411764
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1054,bowl_2,bowl,1268438,sink_k1,coffee_table_l1,False,1.0,16,0,16,False,0.47058823529411764
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1032,bowl_2,bowl,1268486,sink_k1,coffee_table_l1,False,1.0,16,0,16,False,0.47058823529411764
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1008,headphones_1,headphones,1269202,bathroom_shelf_ba1,counter_k1,False,0.5,16,0,16,False,0.47058823529411764
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1055,headphones_1,headphones,1270526,bathroom_shelf_ba1,counter_k1,False,0.5,16,0,16,False,0.47058823529411764
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1037,remote_1,remote,1272602,coffee_table_l1,couch_l1,False,0.5555555555555556,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1070,phone_marisol,phone,1272663,counter_k1,counter_k1,True,0.7142857142857143,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1020,plate_1,plate,1273326,sink_k1,dish_rack_k1,False,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1013,charger_1,charger,1273379,counter_k1,counter_k1,True,0.6,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1068,wallet_marisol,wallet,1274324,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1047,remote_1,remote,1275398,coffee_table_l1,couch_l1,False,0.5555555555555556,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1006,keys_marisol,keys,1275432,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1036,book_1,book,1276051,bed_b1,nightstand_b1,False,0.35714285714285715,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1038,medication_bottle_1,medication_bottle,1276132,nightstand_b1,nightstand_b1,True,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1048,wallet_marisol,wallet,1276312,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1069,plate_1,plate,1276776,coffee_table_l1,dish_rack_k1,False,0.5,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1079,phone_marisol,phone,1277618,counter_k1,counter_k1,True,0.7142857142857143,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1012,umbrella_1,umbrella,1277956,entry_floor_e1,entry_floor_e1,True,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1052,keys_marisol,keys,1278061,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1002,mug_1,mug,1279043,coffee_table_l1,dish_rack_k1,False,0.5333333333333333,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1015,remote_1,remote,1279693,coffee_table_l1,couch_l1,False,0.5555555555555556,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1000,bowl_2,bowl,1280234,coffee_table_l1,coffee_table_l1,True,0.7857142857142857,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1063,umbrella_1,umbrella,1280355,entry_floor_e1,entry_floor_e1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1061,bowl_1,bowl,1281131,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1045,water_bottle_1,water_bottle,1281289,counter_k1,couch_l1,False,0.4444444444444444,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1049,phone_marisol,phone,1281638,counter_k1,counter_k1,True,0.7142857142857143,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1043,mug_2,mug,1282642,sink_k1,sink_k1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1026,umbrella_1,umbrella,1282948,entry_floor_e1,entry_floor_e1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q0999,umbrella_1,umbrella,1283466,entry_floor_e1,entry_floor_e1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1064,mug_2,mug,1283486,sink_k1,sink_k1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1030,keys_marisol,keys,1283538,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1021,water_bottle_1,water_bottle,1283877,nightstand_b1,couch_l1,False,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1034,water_bottle_1,water_bottle,1284473,nightstand_b1,couch_l1,False,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1042,mug_1,mug,1284525,coffee_table_l1,dish_rack_k1,False,1.0,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1075,book_1,book,1284819,bed_b1,nightstand_b1,False,0.35714285714285715,16,0,16,False,0.6470588235294118
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1029,bowl_1,bowl,1285518,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.7058823529411765
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1060,medication_bottle_1,medication_bottle,1286690,nightstand_b1,nightstand_b1,True,1.0,16,0,16,False,0.7058823529411765
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1014,blanket_1,blanket,1286827,couch_l1,couch_l1,True,0.625,16,0,16,False,0.7058823529411765
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q0994,remote_1,remote,1288432,coffee_table_l1,coffee_table_l1,True,0.5555555555555556,16,0,16,False,0.7058823529411765
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,14,q1005,medication_bottle_1,medication_bottle,1288479,nightstand_b1,nightstand_b1,True,1.0,16,0,16,False,0.7058823529411765
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1104,wallet_marisol,wallet,1325549,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1119,bowl_1,bowl,1325712,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1091,plate_1,plate,1326052,sink_k1,coffee_table_l1,False,0.3333333333333333,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1106,water_bottle_1,water_bottle,1326481,counter_k1,counter_k1,True,0.4444444444444444,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1158,bowl_1,bowl,1327253,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1095,charger_1,charger,1328440,counter_k1,counter_k1,True,0.6,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1094,remote_1,remote,1328525,coffee_table_l1,couch_l1,False,0.5555555555555556,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1087,jacket_marisol,jacket,1328538,entry_hook_e1,chair_k1,False,1.0,16,0,16,False,0.5294117647058824
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1090,water_bottle_1,water_bottle,1329648,counter_k1,counter_k1,True,0.4444444444444444,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1153,bowl_2,bowl,1331308,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1093,book_1,book,1331404,bed_b1,bed_b1,True,0.5,16,0,16,False,0.5882352941176471
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1122,phone_marisol,phone,1332603,counter_k1,counter_k1,True,1.0,16,0,16,False,0.7647058823529411
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1150,water_bottle_1,water_bottle,1332847,counter_k1,counter_k1,True,1.0,16,0,16,False,0.7647058823529411
"TimetableLookup(bin=1h,days=all)+NeverSense","TimetableLookup(bin=1h,days=all)",NeverSense,hh_001_hh_001_seed0_28d,hh_001,15,q1084,headphones_1,headphones,1333299,counter_k1,counter_k1,True,1.0,16,0,16,False,0.7647058823529411
