t,stamp,bowl_1,bowl_2,plate_1,mug_1,mug_2,phone_marisol,charger_1,keys_marisol,wallet_marisol,water_bottle_1,book_1,headphones_1,medication_bottle_1,blanket_1,jacket_marisol,remote_1,umbrella_1
17340,d12 Sat 01:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17400,d12 Sat 02:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17460,d12 Sat 03:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17520,d12 Sat 04:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17580,d12 Sat 05:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17640,d12 Sat 06:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17700,d12 Sat 07:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
17760,d12 Sat 08:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
17820,d12 Sat 09:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
17880,d12 Sat 10:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
17940,d12 Sat 11:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18000,d12 Sat 12:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18060,d12 Sat 13:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18120,d12 Sat 14:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18180,d12 Sat 15:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18240,d12 Sat 16:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18300,d12 Sat 17:00,entry_table_e1,cupboard_k1,coffee_table_l1,couch_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18360,d12 Sat 18:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bedroom_floor_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18420,d12 Sat 19:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bedroom_floor_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18480,d12 Sat 20:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bedroom_floor_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18540,d12 Sat 21:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,bedroom_floor_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18600,d12 Sat 22:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
18660,d12 Sat 23:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
18720,d13 Sun 00:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,cupboard_k1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,coffee_table_l1,entry_floor_e1
18780,d13 Sun 01:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,couch_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18840,d13 Sun 02:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,couch_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18900,d13 Sun 03:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,couch_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
18960,d13 Sun 04:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19020,d13 Sun 05:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19080,d13 Sun 06:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19140,d13 Sun 07:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19200,d13 Sun 08:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19260,d13 Sun 09:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19320,d13 Sun 10:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19380,d13 Sun 11:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19440,d13 Sun 12:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19500,d13 Sun 13:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19560,d13 Sun 14:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19620,d13 Sun 15:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19680,d13 Sun 16:00,entry_table_e1,cupboard_k1,sink_k1,coffee_table_l1,coffee_table_l1,counter_k1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,bed_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19740,d13 Sun 17:00,entry_table_e1,couch_l1,sink_k1,sink_k1,couch_l1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19800,d13 Sun 18:00,entry_table_e1,sink_k1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19860,d13 Sun 19:00,entry_table_e1,sink_k1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19920,d13 Sun 20:00,entry_table_e1,sink_k1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
19980,d13 Sun 21:00,entry_table_e1,sink_k1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,bathroom_shelf_ba1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,chair_k1,couch_l1,entry_floor_e1
20040,d13 Sun 22:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
20100,d13 Sun 23:00,entry_table_e1,cupboard_k1,sink_k1,sink_k1,counter_k1,person:resident_1,counter_k1,entry_table_e1,entry_table_e1,counter_k1,nightstand_b1,counter_k1,nightstand_b1,couch_l1,entry_hook_e1,couch_l1,entry_floor_e1
