t,stamp,mug_1,mug_2,mug_3,mug_4,laptop_1,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,remote_1,charger_1,backpack_1,jacket_1,headphones_1,glasses_1,notebook_1,pen_1,toy_1,blanket_1,towel_1,lunchbox_1,wallet_1,wallet_2
20040,d13 Sun 22:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,outside,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
20100,d13 Sun 23:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,outside,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
20160,d14 Mon 00:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,outside,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
20220,d14 Mon 01:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,outside,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
20280,d14 Mon 02:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,outside,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
20340,d14 Mon 03:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,outside,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
20400,d14 Mon 04:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,outside,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
20460,d14 Mon 05:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,outside,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
20520,d14 Mon 06:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
20580,d14 Mon 07:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
20640,d14 Mon 08:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
20700,d14 Mon 09:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
20760,d14 Mon 10:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
20820,d14 Mon 11:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
20880,d14 Mon 12:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
20940,d14 Mon 13:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
21000,d14 Mon 14:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
21060,d14 Mon 15:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,outside,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,outside
21120,d14 Mon 16:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,outside,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,outside
21180,d14 Mon 17:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,kitchen
21240,d14 Mon 18:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,living,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,kitchen
21300,d14 Mon 19:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,living,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,kitchen
21360,d14 Mon 20:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,living,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,living
21420,d14 Mon 21:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,living,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,living
21480,d14 Mon 22:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
21540,d14 Mon 23:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
21600,d15 Tue 00:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
21660,d15 Tue 01:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
21720,d15 Tue 02:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
21780,d15 Tue 03:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
21840,d15 Tue 04:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
21900,d15 Tue 05:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,living,living,kitchen,living,living,entry,entry,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
21960,d15 Tue 06:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
22020,d15 Tue 07:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
22080,d15 Tue 08:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
22140,d15 Tue 09:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
22200,d15 Tue 10:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
22260,d15 Tue 11:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
22320,d15 Tue 12:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
22380,d15 Tue 13:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
22440,d15 Tue 14:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,living,living,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
22500,d15 Tue 15:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,outside,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,outside
22560,d15 Tue 16:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,kitchen
22620,d15 Tue 17:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,kitchen
22680,d15 Tue 18:00,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,living,kitchen,kitchen,entry,living
22740,d15 Tue 19:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,living,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,living
22800,d15 Tue 20:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,living,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,living
22860,d15 Tue 21:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,living,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,living
22920,d15 Tue 22:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
22980,d15 Tue 23:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
23040,d16 Wed 00:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
23100,d16 Wed 01:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
23160,d16 Wed 02:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
23220,d16 Wed 03:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
23280,d16 Wed 04:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
23340,d16 Wed 05:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
23400,d16 Wed 06:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
23460,d16 Wed 07:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
23520,d16 Wed 08:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
23580,d16 Wed 09:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
23640,d16 Wed 10:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
23700,d16 Wed 11:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
23760,d16 Wed 12:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
23820,d16 Wed 13:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
23880,d16 Wed 14:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
23940,d16 Wed 15:00,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,outside,entry,kitchen,bedroom_3,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,living,kitchen,kitchen,entry,outside
24000,d16 Wed 16:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,entry,kitchen,bedroom_3,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,kitchen
24060,d16 Wed 17:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,entry,kitchen,bedroom_3,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,kitchen
24120,d16 Wed 18:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,entry,kitchen,bedroom_3,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,kitchen
24180,d16 Wed 19:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,living
24240,d16 Wed 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,living
24300,d16 Wed 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,living
24360,d16 Wed 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
24420,d16 Wed 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
24480,d17 Thu 00:00,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
24540,d17 Thu 01:00,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
24600,d17 Thu 02:00,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
24660,d17 Thu 03:00,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
24720,d17 Thu 04:00,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
24780,d17 Thu 05:00,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
24840,d17 Thu 06:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
24900,d17 Thu 07:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
24960,d17 Thu 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
25020,d17 Thu 09:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
25080,d17 Thu 10:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
25140,d17 Thu 11:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
25200,d17 Thu 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
25260,d17 Thu 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
25320,d17 Thu 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,outside,outside,outside
25380,d17 Thu 15:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,entry,kitchen,bedroom_3,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,outside
25440,d17 Thu 16:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,entry,kitchen,bedroom_3,bedroom_1,kitchen,bedroom_3,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,kitchen
25500,d17 Thu 17:00,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,entry,kitchen,bedroom_3,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,kitchen
25560,d17 Thu 18:00,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,entry,kitchen,bedroom_3,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,kitchen
25620,d17 Thu 19:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,kitchen
25680,d17 Thu 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,living
25740,d17 Thu 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,living
25800,d17 Thu 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
25860,d17 Thu 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
25920,d18 Fri 00:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
25980,d18 Fri 01:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
26040,d18 Fri 02:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
26100,d18 Fri 03:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
26160,d18 Fri 04:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
26220,d18 Fri 05:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,bedroom_3,living,kitchen,living,living,entry,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
26280,d18 Fri 06:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
26340,d18 Fri 07:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
26400,d18 Fri 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
26460,d18 Fri 09:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
26520,d18 Fri 10:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
26580,d18 Fri 11:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
26640,d18 Fri 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
26700,d18 Fri 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
