t,stamp,phone_nadia,keys_nadia,wallet_nadia,laptop_nadia,water_bottle_nadia,lunchbox_nadia,book_nadia,notebook_nadia,mug_nadia,glasses_nadia,phone_evan,keys_evan,wallet_evan,backpack_evan,laptop_evan,notebook_evan,pen_evan,jacket_evan,mug_evan,phone_leila,keys_leila,wallet_leila,backpack_leila,laptop_leila,headphones_leila,charger_leila,water_bottle_leila,makeup_kit_leila,hairbrush_leila,yoga_mat_leila,phone_mateo,keys_mateo,backpack_mateo,water_bottle_mateo,lunchbox_mateo,notebook_mateo,pen_mateo,toy_mateo,blanket_mateo,tablet_1,remote_1,charger_1,plate_1,plate_2,plate_3,plate_4,bowl_1,bowl_2,pot_1,pan_1,laundry_basket_1,towel_1,vacuum_cleaner_1
23880,d16 Wed 14:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,kitchen,outside,outside,outside,outside,outside,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
23940,d16 Wed 15:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,kitchen,outside,outside,outside,outside,outside,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
24000,d16 Wed 16:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
24060,d16 Wed 17:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bathroom,bedroom_2
24120,d16 Wed 18:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,entry
24180,d16 Wed 19:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,bedroom_3,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24240,d16 Wed 20:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,bedroom_1,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24300,d16 Wed 21:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24360,d16 Wed 22:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24420,d16 Wed 23:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24480,d17 Thu 00:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24540,d17 Thu 01:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24600,d17 Thu 02:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24660,d17 Thu 03:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24720,d17 Thu 04:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24780,d17 Thu 05:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24840,d17 Thu 06:00,entry,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,living,kitchen,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24900,d17 Thu 07:00,bathroom,kitchen,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,living,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,living
24960,d17 Thu 08:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,living
25020,d17 Thu 09:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,living
25080,d17 Thu 10:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,living
25140,d17 Thu 11:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,living
25200,d17 Thu 12:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,living
25260,d17 Thu 13:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,living
25320,d17 Thu 14:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,living
25380,d17 Thu 15:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,bedroom_3,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,living
25440,d17 Thu 16:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,bedroom_2,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,living
25500,d17 Thu 17:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,bedroom_1,kitchen,living,outside,kitchen,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,living
25560,d17 Thu 18:00,entry,entry,entry,kitchen,kitchen,kitchen,living,bedroom_1,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bathroom,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
25620,d17 Thu 19:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
25680,d17 Thu 20:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
25740,d17 Thu 21:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bathroom,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
25800,d17 Thu 22:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
25860,d17 Thu 23:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
25920,d18 Fri 00:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
25980,d18 Fri 01:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
26040,d18 Fri 02:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
26100,d18 Fri 03:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
26160,d18 Fri 04:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
26220,d18 Fri 05:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
26280,d18 Fri 06:00,entry,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry
26340,d18 Fri 07:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
26400,d18 Fri 08:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bathroom,bathroom,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
26460,d18 Fri 09:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bathroom,bathroom,outside,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
26520,d18 Fri 10:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bathroom,bathroom,outside,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
26580,d18 Fri 11:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bathroom,bathroom,outside,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
26640,d18 Fri 12:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bathroom,bathroom,outside,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
26700,d18 Fri 13:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bathroom,bathroom,outside,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
26760,d18 Fri 14:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bathroom,bathroom,outside,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
26820,d18 Fri 15:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bathroom,bathroom,outside,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,entry
26880,d18 Fri 16:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bathroom,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,entry
26940,d18 Fri 17:00,outside,outside,outside,outside,outside,outside,living,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bathroom,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,bedroom_3,kitchen,living,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,entry
