t,stamp,mug_1,mug_2,laptop_1,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,water_bottle_2,remote_1,charger_1,charger_2,glasses_1,glasses_2,notebook_1,pen_1,medication_bottle_1,medication_bottle_2,jacket_1,jacket_2,wallet_1,wallet_2
12180,d08 Tue 11:00,sink_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,entry_table_e1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12240,d08 Tue 12:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12300,d08 Tue 13:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12360,d08 Tue 14:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12420,d08 Tue 15:00,cupboard_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12480,d08 Tue 16:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12540,d08 Tue 17:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12600,d08 Tue 18:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12660,d08 Tue 19:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12720,d08 Tue 20:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12780,d08 Tue 21:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12840,d08 Tue 22:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12900,d08 Tue 23:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
12960,d09 Wed 00:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13020,d09 Wed 01:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13080,d09 Wed 02:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13140,d09 Wed 03:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13200,d09 Wed 04:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13260,d09 Wed 05:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13320,d09 Wed 06:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13380,d09 Wed 07:00,kitchen_table_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13440,d09 Wed 08:00,kitchen_table_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_hook_e1,entry_hook_e1,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1
13500,d09 Wed 09:00,sink_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13560,d09 Wed 10:00,sink_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13620,d09 Wed 11:00,cupboard_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13680,d09 Wed 12:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13740,d09 Wed 13:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13800,d09 Wed 14:00,cupboard_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13860,d09 Wed 15:00,cupboard_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13920,d09 Wed 16:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
13980,d09 Wed 17:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14040,d09 Wed 18:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14100,d09 Wed 19:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14160,d09 Wed 20:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14220,d09 Wed 21:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14280,d09 Wed 22:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14340,d09 Wed 23:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14400,d10 Thu 00:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14460,d10 Thu 01:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14520,d10 Thu 02:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14580,d10 Thu 03:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14640,d10 Thu 04:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14700,d10 Thu 05:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14760,d10 Thu 06:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14820,d10 Thu 07:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,entry_table_e1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14880,d10 Thu 08:00,kitchen_table_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
14940,d10 Thu 09:00,kitchen_table_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15000,d10 Thu 10:00,cupboard_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,entry_table_e1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15060,d10 Thu 11:00,cupboard_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,entry_table_e1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15120,d10 Thu 12:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15180,d10 Thu 13:00,cupboard_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15240,d10 Thu 14:00,cupboard_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15300,d10 Thu 15:00,cupboard_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15360,d10 Thu 16:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15420,d10 Thu 17:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15480,d10 Thu 18:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15540,d10 Thu 19:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15600,d10 Thu 20:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15660,d10 Thu 21:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15720,d10 Thu 22:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15780,d10 Thu 23:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15840,d11 Fri 00:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15900,d11 Fri 01:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
15960,d11 Fri 02:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16020,d11 Fri 03:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16080,d11 Fri 04:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16140,d11 Fri 05:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16200,d11 Fri 06:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
